IDENTITY	enrichment_score	unadjusted_p_value	adjusted_q_value	associated_groups	accession	gene_clusters_ids	p_dj	p_colon	N_dj	N_colon
GC_00001240	0	1	1	NA	GC_00001240	GC_00001240	1	1	12	12
GC_00001357	0	1	1	NA	GC_00001357	GC_00001357	1	1	12	12
GC_00000893	0	1	1	NA	GC_00000893	GC_00000893	1	1	12	12
GC_00001757	0	1	1	NA	GC_00001757	GC_00001757	1	1	12	12
GC_00000454	0	1	1	NA	GC_00000454	GC_00000454	1	1	12	12
GC_00000604	0	1	1	NA	GC_00000604	GC_00000604	1	1	12	12
GC_00001888	0	1	1	NA	GC_00001888	GC_00001888	1	1	12	12
GC_00000489	0	1	1	NA	GC_00000489	GC_00000489	1	1	12	12
GC_00001523	0	1	1	NA	GC_00001523	GC_00001523	1	1	12	12
GC_00000017	0	1	1	NA	GC_00000017	GC_00000017	1	1	12	12
GC_00001550	0	1	1	NA	GC_00001550	GC_00001550	1	1	12	12
GC_00001204	0	1	1	NA	GC_00001204	GC_00001204	1	1	12	12
GC_00001594	0	1	1	NA	GC_00001594	GC_00001594	1	1	12	12
GC_00000952	0	1	1	NA	GC_00000952	GC_00000952	1	1	12	12
GC_00002377	0	1	1	NA	GC_00002377	GC_00002377	0.1667	0.1667	12	12
GC_00001536	0	1	1	NA	GC_00001536	GC_00001536	1	1	12	12
GC_00000086	0	1	1	NA	GC_00000086	GC_00000086	1	1	12	12
GC_00000854	0	1	1	NA	GC_00000854	GC_00000854	1	1	12	12
GC_00002425	0	1	1	NA	GC_00002425	GC_00002425	0.1667	0.1667	12	12
GC_00001635	0	1	1	NA	GC_00001635	GC_00001635	1	1	12	12
GC_00001257	0	1	1	NA	GC_00001257	GC_00001257	1	1	12	12
GC_00000866	0	1	1	NA	GC_00000866	GC_00000866	1	1	12	12
GC_00001103	0	1	1	NA	GC_00001103	GC_00001103	1	1	12	12
GC_00000798	0	1	1	NA	GC_00000798	GC_00000798	1	1	12	12
GC_00001599	0	1	1	NA	GC_00001599	GC_00001599	1	1	12	12
GC_00001557	0	1	1	NA	GC_00001557	GC_00001557	1	1	12	12
GC_00001940	0	1	1	NA	GC_00001940	GC_00001940	1	1	12	12
GC_00001117	0	1	1	NA	GC_00001117	GC_00001117	1	1	12	12
GC_00000897	0	1	1	NA	GC_00000897	GC_00000897	1	1	12	12
GC_00001382	0	1	1	NA	GC_00001382	GC_00001382	1	1	12	12
GC_00001607	0	1	1	NA	GC_00001607	GC_00001607	1	1	12	12
GC_00000985	0	1	1	NA	GC_00000985	GC_00000985	1	1	12	12
GC_00001810	0	1	1	NA	GC_00001810	GC_00001810	1	1	12	12
GC_00001040	0	1	1	NA	GC_00001040	GC_00001040	1	1	12	12
GC_00001149	0	1	1	NA	GC_00001149	GC_00001149	1	1	12	12
GC_00000451	0	1	1	NA	GC_00000451	GC_00000451	1	1	12	12
GC_00001424	0	1	1	NA	GC_00001424	GC_00001424	1	1	12	12
GC_00001233	0	1	1	NA	GC_00001233	GC_00001233	1	1	12	12
GC_00001035	0	1	1	NA	GC_00001035	GC_00001035	1	1	12	12
GC_00001816	0	1	1	NA	GC_00001816	GC_00001816	1	1	12	12
GC_00002656	0	1	1	NA	GC_00002656	GC_00002656	0.0833	0.0833	12	12
GC_00001296	0	1	1	NA	GC_00001296	GC_00001296	1	1	12	12
GC_00001070	0	1	1	NA	GC_00001070	GC_00001070	1	1	12	12
GC_00001274	0	1	1	NA	GC_00001274	GC_00001274	1	1	12	12
GC_00001064	0	1	1	NA	GC_00001064	GC_00001064	1	1	12	12
GC_00001945	0	1	1	NA	GC_00001945	GC_00001945	1	1	12	12
GC_00000794	0	1	1	NA	GC_00000794	GC_00000794	1	1	12	12
GC_00000888	0	1	1	NA	GC_00000888	GC_00000888	1	1	12	12
GC_00000440	0	1	1	NA	GC_00000440	GC_00000440	1	1	12	12
GC_00001379	0	1	1	NA	GC_00001379	GC_00001379	1	1	12	12
GC_00001894	0	1	1	NA	GC_00001894	GC_00001894	1	1	12	12
GC_00002867	0	1	1	NA	GC_00002867	GC_00002867	0.0833	0.0833	12	12
GC_00001521	0	1	1	NA	GC_00001521	GC_00001521	1	1	12	12
GC_00001289	0	1	1	NA	GC_00001289	GC_00001289	1	1	12	12
GC_00001443	0	1	1	NA	GC_00001443	GC_00001443	1	1	12	12
GC_00001679	0	1	1	NA	GC_00001679	GC_00001679	1	1	12	12
GC_00001657	0	1	1	NA	GC_00001657	GC_00001657	1	1	12	12
GC_00002868	0	1	1	NA	GC_00002868	GC_00002868	0.0833	0.0833	12	12
GC_00001999	0	1	1	NA	GC_00001999	GC_00001999	0.75	0.75	12	12
GC_00000091	0	1	1	NA	GC_00000091	GC_00000091	1	1	12	12
GC_00001991	0	1	1	NA	GC_00001991	GC_00001991	0.8333	0.8333	12	12
GC_00000756	0	1	1	NA	GC_00000756	GC_00000756	1	1	12	12
GC_00001654	0	1	1	NA	GC_00001654	GC_00001654	1	1	12	12
GC_00000869	0	1	1	NA	GC_00000869	GC_00000869	1	1	12	12
GC_00002166	0	1	1	NA	GC_00002166	GC_00002166	0.3333	0.3333	12	12
GC_00001303	0	1	1	NA	GC_00001303	GC_00001303	1	1	12	12
GC_00001352	0	1	1	NA	GC_00001352	GC_00001352	1	1	12	12
GC_00000965	0	1	1	NA	GC_00000965	GC_00000965	1	1	12	12
GC_00000387	0	1	1	NA	GC_00000387	GC_00000387	1	1	12	12
GC_00000513	0	1	1	NA	GC_00000513	GC_00000513	1	1	12	12
GC_00001140	0	1	1	NA	GC_00001140	GC_00001140	1	1	12	12
GC_00002375	0	1	1	NA	GC_00002375	GC_00002375	0.1667	0.1667	12	12
GC_00000357	0	1	1	NA	GC_00000357	GC_00000357	1	1	12	12
GC_00000631	0	1	1	NA	GC_00000631	GC_00000631	1	1	12	12
GC_00001161	0	1	1	NA	GC_00001161	GC_00001161	1	1	12	12
GC_00002870	0	1	1	NA	GC_00002870	GC_00002870	0.0833	0.0833	12	12
GC_00002862	0	1	1	NA	GC_00002862	GC_00002862	0.0833	0.0833	12	12
GC_00001504	0	1	1	NA	GC_00001504	GC_00001504	1	1	12	12
GC_00001747	0	1	1	NA	GC_00001747	GC_00001747	1	1	12	12
GC_00001795	0	1	1	NA	GC_00001795	GC_00001795	1	1	12	12
GC_00001579	0	1	1	NA	GC_00001579	GC_00001579	1	1	12	12
GC_00001492	0	1	1	NA	GC_00001492	GC_00001492	1	1	12	12
GC_00000204	0	1	1	NA	GC_00000204	GC_00000204	1	1	12	12
GC_00000522	0	1	1	NA	GC_00000522	GC_00000522	1	1	12	12
GC_00001300	0	1	1	NA	GC_00001300	GC_00001300	1	1	12	12
GC_00001124	0	1	1	NA	GC_00001124	GC_00001124	1	1	12	12
GC_00001732	0	1	1	NA	GC_00001732	GC_00001732	1	1	12	12
GC_00001588	0	1	1	NA	GC_00001588	GC_00001588	1	1	12	12
GC_00000088	0	1	1	NA	GC_00000088	GC_00000088	1	1	12	12
GC_00002857	0	1	1	NA	GC_00002857	GC_00002857	0.0833	0.0833	12	12
GC_00000892	0	1	1	NA	GC_00000892	GC_00000892	1	1	12	12
GC_00000093	0	1	1	NA	GC_00000093	GC_00000093	1	1	12	12
GC_00002787	0	1	1	NA	GC_00002787	GC_00002787	0.0833	0.0833	12	12
GC_00000822	0	1	1	NA	GC_00000822	GC_00000822	1	1	12	12
GC_00000325	0	1	1	NA	GC_00000325	GC_00000325	1	1	12	12
GC_00001331	0	1	1	NA	GC_00001331	GC_00001331	1	1	12	12
GC_00001514	0	1	1	NA	GC_00001514	GC_00001514	1	1	12	12
GC_00002336	0	1	1	NA	GC_00002336	GC_00002336	0.1667	0.1667	12	12
GC_00000316	0	1	1	NA	GC_00000316	GC_00000316	1	1	12	12
GC_00000284	0	1	1	NA	GC_00000284	GC_00000284	1	1	12	12
GC_00001377	0	1	1	NA	GC_00001377	GC_00001377	1	1	12	12
GC_00001675	0	1	1	NA	GC_00001675	GC_00001675	1	1	12	12
GC_00001597	0	1	1	NA	GC_00001597	GC_00001597	1	1	12	12
GC_00001110	0	1	1	NA	GC_00001110	GC_00001110	1	1	12	12
GC_00001061	0	1	1	NA	GC_00001061	GC_00001061	1	1	12	12
GC_00001479	0	1	1	NA	GC_00001479	GC_00001479	1	1	12	12
GC_00000514	0	1	1	NA	GC_00000514	GC_00000514	1	1	12	12
GC_00000209	0	1	1	NA	GC_00000209	GC_00000209	1	1	12	12
GC_00000342	0	1	1	NA	GC_00000342	GC_00000342	1	1	12	12
GC_00000978	0	1	1	NA	GC_00000978	GC_00000978	1	1	12	12
GC_00000307	0	1	1	NA	GC_00000307	GC_00000307	1	1	12	12
GC_00002813	0	1	1	NA	GC_00002813	GC_00002813	0.0833	0.0833	12	12
GC_00000562	0	1	1	NA	GC_00000562	GC_00000562	1	1	12	12
GC_00001674	0	1	1	NA	GC_00001674	GC_00001674	1	1	12	12
GC_00000428	0	1	1	NA	GC_00000428	GC_00000428	1	1	12	12
GC_00000924	0	1	1	NA	GC_00000924	GC_00000924	1	1	12	12
GC_00001024	0	1	1	NA	GC_00001024	GC_00001024	1	1	12	12
GC_00001900	0	1	1	NA	GC_00001900	GC_00001900	1	1	12	12
GC_00001938	0	1	1	NA	GC_00001938	GC_00001938	1	1	12	12
GC_00001406	0	1	1	NA	GC_00001406	GC_00001406	1	1	12	12
GC_00000908	0	1	1	NA	GC_00000908	GC_00000908	1	1	12	12
GC_00000126	0	1	1	NA	GC_00000126	GC_00000126	1	1	12	12
GC_00001261	0	1	1	NA	GC_00001261	GC_00001261	1	1	12	12
GC_00001498	0	1	1	NA	GC_00001498	GC_00001498	1	1	12	12
GC_00000233	0	1	1	NA	GC_00000233	GC_00000233	1	1	12	12
GC_00002396	0	1	1	NA	GC_00002396	GC_00002396	0.1667	0.1667	12	12
GC_00000975	0	1	1	NA	GC_00000975	GC_00000975	1	1	12	12
GC_00001127	0	1	1	NA	GC_00001127	GC_00001127	1	1	12	12
GC_00001113	0	1	1	NA	GC_00001113	GC_00001113	1	1	12	12
GC_00001515	0	1	1	NA	GC_00001515	GC_00001515	1	1	12	12
GC_00000774	0	1	1	NA	GC_00000774	GC_00000774	1	1	12	12
GC_00001003	0	1	1	NA	GC_00001003	GC_00001003	1	1	12	12
GC_00001500	0	1	1	NA	GC_00001500	GC_00001500	1	1	12	12
GC_00000796	0	1	1	NA	GC_00000796	GC_00000796	1	1	12	12
GC_00000010	0	1	1	NA	GC_00000010	GC_00000010	1	1	12	12
GC_00000943	0	1	1	NA	GC_00000943	GC_00000943	1	1	12	12
GC_00000041	0	1	1	NA	GC_00000041	GC_00000041	1	1	12	12
GC_00001902	0	1	1	NA	GC_00001902	GC_00001902	1	1	12	12
GC_00001259	0	1	1	NA	GC_00001259	GC_00001259	1	1	12	12
GC_00001528	0	1	1	NA	GC_00001528	GC_00001528	1	1	12	12
GC_00000072	0	1	1	NA	GC_00000072	GC_00000072	1	1	12	12
GC_00001831	0	1	1	NA	GC_00001831	GC_00001831	1	1	12	12
GC_00001767	0	1	1	NA	GC_00001767	GC_00001767	1	1	12	12
GC_00000084	0	1	1	NA	GC_00000084	GC_00000084	1	1	12	12
GC_00002356	0	1	1	NA	GC_00002356	GC_00002356	0.1667	0.1667	12	12
GC_00000808	0	1	1	NA	GC_00000808	GC_00000808	1	1	12	12
GC_00000033	0	1	1	NA	GC_00000033	GC_00000033	1	1	12	12
GC_00000157	0	1	1	NA	GC_00000157	GC_00000157	1	1	12	12
GC_00001341	0	1	1	NA	GC_00001341	GC_00001341	1	1	12	12
GC_00000241	0	1	1	NA	GC_00000241	GC_00000241	1	1	12	12
GC_00002622	0	1	1	NA	GC_00002622	GC_00002622	0.0833	0.0833	12	12
GC_00000399	0	1	1	NA	GC_00000399	GC_00000399	1	1	12	12
GC_00002428	0	1	1	NA	GC_00002428	GC_00002428	0.1667	0.1667	12	12
GC_00001917	0	1	1	NA	GC_00001917	GC_00001917	1	1	12	12
GC_00000189	0	1	1	NA	GC_00000189	GC_00000189	1	1	12	12
GC_00001937	0	1	1	NA	GC_00001937	GC_00001937	1	1	12	12
GC_00000051	0	1	1	NA	GC_00000051	GC_00000051	1	1	12	12
GC_00002222	0	1	1	NA	GC_00002222	GC_00002222	0.25	0.25	12	12
GC_00001292	0	1	1	NA	GC_00001292	GC_00001292	1	1	12	12
GC_00000087	0	1	1	NA	GC_00000087	GC_00000087	1	1	12	12
GC_00000585	0	1	1	NA	GC_00000585	GC_00000585	1	1	12	12
GC_00001402	0	1	1	NA	GC_00001402	GC_00001402	1	1	12	12
GC_00002399	0	1	1	NA	GC_00002399	GC_00002399	0.1667	0.1667	12	12
GC_00001812	0	1	1	NA	GC_00001812	GC_00001812	1	1	12	12
GC_00001871	0	1	1	NA	GC_00001871	GC_00001871	1	1	12	12
GC_00000460	0	1	1	NA	GC_00000460	GC_00000460	1	1	12	12
GC_00000597	0	1	1	NA	GC_00000597	GC_00000597	1	1	12	12
GC_00001780	0	1	1	NA	GC_00001780	GC_00001780	1	1	12	12
GC_00001529	0	1	1	NA	GC_00001529	GC_00001529	1	1	12	12
GC_00000360	0	1	1	NA	GC_00000360	GC_00000360	1	1	12	12
GC_00002815	0	1	1	NA	GC_00002815	GC_00002815	0.0833	0.0833	12	12
GC_00002816	0	1	1	NA	GC_00002816	GC_00002816	0.0833	0.0833	12	12
GC_00000474	0	1	1	NA	GC_00000474	GC_00000474	1	1	12	12
GC_00000132	0	1	1	NA	GC_00000132	GC_00000132	1	1	12	12
GC_00002720	0	1	1	NA	GC_00002720	GC_00002720	0.0833	0.0833	12	12
GC_00000353	0	1	1	NA	GC_00000353	GC_00000353	1	1	12	12
GC_00000001	0	1	1	NA	GC_00000001	GC_00000001	1	1	12	12
GC_00000469	0	1	1	NA	GC_00000469	GC_00000469	1	1	12	12
GC_00000271	0	1	1	NA	GC_00000271	GC_00000271	1	1	12	12
GC_00000206	0	1	1	NA	GC_00000206	GC_00000206	1	1	12	12
GC_00001451	0	1	1	NA	GC_00001451	GC_00001451	1	1	12	12
GC_00000802	0	1	1	NA	GC_00000802	GC_00000802	1	1	12	12
GC_00000216	0	1	1	NA	GC_00000216	GC_00000216	1	1	12	12
GC_00001581	0	1	1	NA	GC_00001581	GC_00001581	1	1	12	12
GC_00001609	0	1	1	NA	GC_00001609	GC_00001609	1	1	12	12
GC_00000702	0	1	1	NA	GC_00000702	GC_00000702	1	1	12	12
GC_00000739	0	1	1	NA	GC_00000739	GC_00000739	1	1	12	12
GC_00001265	0	1	1	NA	GC_00001265	GC_00001265	1	1	12	12
GC_00000194	0	1	1	NA	GC_00000194	GC_00000194	1	1	12	12
GC_00000302	0	1	1	NA	GC_00000302	GC_00000302	1	1	12	12
GC_00001972	0	1	1	NA	GC_00001972	GC_00001972	1	1	12	12
GC_00000954	0	1	1	NA	GC_00000954	GC_00000954	1	1	12	12
GC_00000396	0	1	1	NA	GC_00000396	GC_00000396	1	1	12	12
GC_00000967	0	1	1	NA	GC_00000967	GC_00000967	1	1	12	12
GC_00001021	0	1	1	NA	GC_00001021	GC_00001021	1	1	12	12
GC_00000520	0	1	1	NA	GC_00000520	GC_00000520	1	1	12	12
GC_00000587	0	1	1	NA	GC_00000587	GC_00000587	1	1	12	12
GC_00001224	0	1	1	NA	GC_00001224	GC_00001224	1	1	12	12
GC_00002628	0	1	1	NA	GC_00002628	GC_00002628	0.0833	0.0833	12	12
GC_00001400	0	1	1	NA	GC_00001400	GC_00001400	1	1	12	12
GC_00002624	0	1	1	NA	GC_00002624	GC_00002624	0.0833	0.0833	12	12
GC_00000528	0	1	1	NA	GC_00000528	GC_00000528	1	1	12	12
GC_00000974	0	1	1	NA	GC_00000974	GC_00000974	1	1	12	12
GC_00000455	0	1	1	NA	GC_00000455	GC_00000455	1	1	12	12
GC_00002837	0	1	1	NA	GC_00002837	GC_00002837	0.0833	0.0833	12	12
GC_00000541	0	1	1	NA	GC_00000541	GC_00000541	1	1	12	12
GC_00000400	0	1	1	NA	GC_00000400	GC_00000400	1	1	12	12
GC_00000986	0	1	1	NA	GC_00000986	GC_00000986	1	1	12	12
GC_00000185	0	1	1	NA	GC_00000185	GC_00000185	1	1	12	12
GC_00000718	0	1	1	NA	GC_00000718	GC_00000718	1	1	12	12
GC_00001464	0	1	1	NA	GC_00001464	GC_00001464	1	1	12	12
GC_00001598	0	1	1	NA	GC_00001598	GC_00001598	1	1	12	12
GC_00000565	0	1	1	NA	GC_00000565	GC_00000565	1	1	12	12
GC_00000267	0	1	1	NA	GC_00000267	GC_00000267	1	1	12	12
GC_00001395	0	1	1	NA	GC_00001395	GC_00001395	1	1	12	12
GC_00000723	0	1	1	NA	GC_00000723	GC_00000723	1	1	12	12
GC_00001585	0	1	1	NA	GC_00001585	GC_00001585	1	1	12	12
GC_00001078	0	1	1	NA	GC_00001078	GC_00001078	1	1	12	12
GC_00001123	0	1	1	NA	GC_00001123	GC_00001123	1	1	12	12
GC_00001848	0	1	1	NA	GC_00001848	GC_00001848	1	1	12	12
GC_00000944	0	1	1	NA	GC_00000944	GC_00000944	1	1	12	12
GC_00000222	0	1	1	NA	GC_00000222	GC_00000222	1	1	12	12
GC_00000266	0	1	1	NA	GC_00000266	GC_00000266	1	1	12	12
GC_00000343	0	1	1	NA	GC_00000343	GC_00000343	1	1	12	12
GC_00000554	0	1	1	NA	GC_00000554	GC_00000554	1	1	12	12
GC_00001578	0	1	1	NA	GC_00001578	GC_00001578	1	1	12	12
GC_00000625	0	1	1	NA	GC_00000625	GC_00000625	1	1	12	12
GC_00000803	0	1	1	NA	GC_00000803	GC_00000803	1	1	12	12
GC_00001429	0	1	1	NA	GC_00001429	GC_00001429	1	1	12	12
GC_00001645	0	1	1	NA	GC_00001645	GC_00001645	1	1	12	12
GC_00001544	0	1	1	NA	GC_00001544	GC_00001544	1	1	12	12
GC_00001692	0	1	1	NA	GC_00001692	GC_00001692	1	1	12	12
GC_00000111	0	1	1	NA	GC_00000111	GC_00000111	1	1	12	12
GC_00001700	0	1	1	NA	GC_00001700	GC_00001700	1	1	12	12
GC_00002413	0	1	1	NA	GC_00002413	GC_00002413	0.1667	0.1667	12	12
GC_00002873	0	1	1	NA	GC_00002873	GC_00002873	0.0833	0.0833	12	12
GC_00001596	0	1	1	NA	GC_00001596	GC_00001596	1	1	12	12
GC_00002645	0	1	1	NA	GC_00002645	GC_00002645	0.0833	0.0833	12	12
GC_00000870	0	1	1	NA	GC_00000870	GC_00000870	1	1	12	12
GC_00000013	0	1	1	NA	GC_00000013	GC_00000013	1	1	12	12
GC_00001362	0	1	1	NA	GC_00001362	GC_00001362	1	1	12	12
GC_00001772	0	1	1	NA	GC_00001772	GC_00001772	1	1	12	12
GC_00000791	0	1	1	NA	GC_00000791	GC_00000791	1	1	12	12
GC_00000275	0	1	1	NA	GC_00000275	GC_00000275	1	1	12	12
GC_00001908	0	1	1	NA	GC_00001908	GC_00001908	1	1	12	12
GC_00002662	0	1	1	NA	GC_00002662	GC_00002662	0.0833	0.0833	12	12
GC_00000306	0	1	1	NA	GC_00000306	GC_00000306	1	1	12	12
GC_00000516	0	1	1	NA	GC_00000516	GC_00000516	1	1	12	12
GC_00000857	0	1	1	NA	GC_00000857	GC_00000857	1	1	12	12
GC_00000161	0	1	1	NA	GC_00000161	GC_00000161	1	1	12	12
GC_00000173	0	1	1	NA	GC_00000173	GC_00000173	1	1	12	12
GC_00002036	0	1	1	NA	GC_00002036	GC_00002036	0.5833	0.5833	12	12
GC_00000197	0	1	1	NA	GC_00000197	GC_00000197	1	1	12	12
GC_00001641	0	1	1	NA	GC_00001641	GC_00001641	1	1	12	12
GC_00001385	0	1	1	NA	GC_00001385	GC_00001385	1	1	12	12
GC_00000332	0	1	1	NA	GC_00000332	GC_00000332	1	1	12	12
GC_00000864	0	1	1	NA	GC_00000864	GC_00000864	1	1	12	12
GC_00001211	0	1	1	NA	GC_00001211	GC_00001211	1	1	12	12
GC_00000725	0	1	1	NA	GC_00000725	GC_00000725	1	1	12	12
GC_00000348	0	1	1	NA	GC_00000348	GC_00000348	1	1	12	12
GC_00000826	0	1	1	NA	GC_00000826	GC_00000826	1	1	12	12
GC_00000745	0	1	1	NA	GC_00000745	GC_00000745	1	1	12	12
GC_00001299	0	1	1	NA	GC_00001299	GC_00001299	1	1	12	12
GC_00001637	0	1	1	NA	GC_00001637	GC_00001637	1	1	12	12
GC_00000026	0	1	1	NA	GC_00000026	GC_00000026	1	1	12	12
GC_00001759	0	1	1	NA	GC_00001759	GC_00001759	1	1	12	12
GC_00001459	0	1	1	NA	GC_00001459	GC_00001459	1	1	12	12
GC_00001212	0	1	1	NA	GC_00001212	GC_00001212	1	1	12	12
GC_00001244	0	1	1	NA	GC_00001244	GC_00001244	1	1	12	12
GC_00000270	0	1	1	NA	GC_00000270	GC_00000270	1	1	12	12
GC_00002379	0	1	1	NA	GC_00002379	GC_00002379	0.1667	0.1667	12	12
GC_00000784	0	1	1	NA	GC_00000784	GC_00000784	1	1	12	12
GC_00001042	0	1	1	NA	GC_00001042	GC_00001042	1	1	12	12
GC_00000979	0	1	1	NA	GC_00000979	GC_00000979	1	1	12	12
GC_00000906	0	1	1	NA	GC_00000906	GC_00000906	1	1	12	12
GC_00001726	0	1	1	NA	GC_00001726	GC_00001726	1	1	12	12
GC_00001905	0	1	1	NA	GC_00001905	GC_00001905	1	1	12	12
GC_00001030	0	1	1	NA	GC_00001030	GC_00001030	1	1	12	12
GC_00002632	0	1	1	NA	GC_00002632	GC_00002632	0.0833	0.0833	12	12
GC_00000364	0	1	1	NA	GC_00000364	GC_00000364	1	1	12	12
GC_00002593	0	1	1	NA	GC_00002593	GC_00002593	0.0833	0.0833	12	12
GC_00002424	0	1	1	NA	GC_00002424	GC_00002424	0.1667	0.1667	12	12
GC_00001097	0	1	1	NA	GC_00001097	GC_00001097	1	1	12	12
GC_00000299	0	1	1	NA	GC_00000299	GC_00000299	1	1	12	12
GC_00000491	0	1	1	NA	GC_00000491	GC_00000491	1	1	12	12
GC_00002255	0	1	1	NA	GC_00002255	GC_00002255	0.25	0.25	12	12
GC_00000840	0	1	1	NA	GC_00000840	GC_00000840	1	1	12	12
GC_00001227	0	1	1	NA	GC_00001227	GC_00001227	1	1	12	12
GC_00001316	0	1	1	NA	GC_00001316	GC_00001316	1	1	12	12
GC_00000138	0	1	1	NA	GC_00000138	GC_00000138	1	1	12	12
GC_00001670	0	1	1	NA	GC_00001670	GC_00001670	1	1	12	12
GC_00002644	0	1	1	NA	GC_00002644	GC_00002644	0.0833	0.0833	12	12
GC_00000097	0	1	1	NA	GC_00000097	GC_00000097	1	1	12	12
GC_00001242	0	1	1	NA	GC_00001242	GC_00001242	1	1	12	12
GC_00001676	0	1	1	NA	GC_00001676	GC_00001676	1	1	12	12
GC_00000780	0	1	1	NA	GC_00000780	GC_00000780	1	1	12	12
GC_00001753	0	1	1	NA	GC_00001753	GC_00001753	1	1	12	12
GC_00001738	0	1	1	NA	GC_00001738	GC_00001738	1	1	12	12
GC_00000404	0	1	1	NA	GC_00000404	GC_00000404	1	1	12	12
GC_00001282	0	1	1	NA	GC_00001282	GC_00001282	1	1	12	12
GC_00000065	0	1	1	NA	GC_00000065	GC_00000065	1	1	12	12
GC_00001056	0	1	1	NA	GC_00001056	GC_00001056	1	1	12	12
GC_00001105	0	1	1	NA	GC_00001105	GC_00001105	1	1	12	12
GC_00000317	0	1	1	NA	GC_00000317	GC_00000317	1	1	12	12
GC_00000258	0	1	1	NA	GC_00000258	GC_00000258	1	1	12	12
GC_00001284	0	1	1	NA	GC_00001284	GC_00001284	1	1	12	12
GC_00001792	0	1	1	NA	GC_00001792	GC_00001792	1	1	12	12
GC_00000586	0	1	1	NA	GC_00000586	GC_00000586	1	1	12	12
GC_00001222	0	1	1	NA	GC_00001222	GC_00001222	1	1	12	12
GC_00000660	0	1	1	NA	GC_00000660	GC_00000660	1	1	12	12
GC_00001294	0	1	1	NA	GC_00001294	GC_00001294	1	1	12	12
GC_00000432	0	1	1	NA	GC_00000432	GC_00000432	1	1	12	12
GC_00000736	0	1	1	NA	GC_00000736	GC_00000736	1	1	12	12
GC_00000466	0	1	1	NA	GC_00000466	GC_00000466	1	1	12	12
GC_00001157	0	1	1	NA	GC_00001157	GC_00001157	1	1	12	12
GC_00000023	0	1	1	NA	GC_00000023	GC_00000023	1	1	12	12
GC_00000817	0	1	1	NA	GC_00000817	GC_00000817	1	1	12	12
GC_00000155	0	1	1	NA	GC_00000155	GC_00000155	1	1	12	12
GC_00001270	0	1	1	NA	GC_00001270	GC_00001270	1	1	12	12
GC_00000498	0	1	1	NA	GC_00000498	GC_00000498	1	1	12	12
GC_00002072	0	1	1	NA	GC_00002072	GC_00002072	0.5	0.5	12	12
GC_00001702	0	1	1	NA	GC_00001702	GC_00001702	1	1	12	12
GC_00001213	0	1	1	NA	GC_00001213	GC_00001213	1	1	12	12
GC_00000253	0	1	1	NA	GC_00000253	GC_00000253	1	1	12	12
GC_00001653	0	1	1	NA	GC_00001653	GC_00001653	1	1	12	12
GC_00001714	0	1	1	NA	GC_00001714	GC_00001714	1	1	12	12
GC_00000856	0	1	1	NA	GC_00000856	GC_00000856	1	1	12	12
GC_00000653	0	1	1	NA	GC_00000653	GC_00000653	1	1	12	12
GC_00001457	0	1	1	NA	GC_00001457	GC_00001457	1	1	12	12
GC_00000998	0	1	1	NA	GC_00000998	GC_00000998	1	1	12	12
GC_00001401	0	1	1	NA	GC_00001401	GC_00001401	1	1	12	12
GC_00000029	0	1	1	NA	GC_00000029	GC_00000029	1	1	12	12
GC_00000207	0	1	1	NA	GC_00000207	GC_00000207	1	1	12	12
GC_00001574	0	1	1	NA	GC_00001574	GC_00001574	1	1	12	12
GC_00001482	0	1	1	NA	GC_00001482	GC_00001482	1	1	12	12
GC_00000167	0	1	1	NA	GC_00000167	GC_00000167	1	1	12	12
GC_00001234	0	1	1	NA	GC_00001234	GC_00001234	1	1	12	12
GC_00000947	0	1	1	NA	GC_00000947	GC_00000947	1	1	12	12
GC_00001295	0	1	1	NA	GC_00001295	GC_00001295	1	1	12	12
GC_00000130	0	1	1	NA	GC_00000130	GC_00000130	1	1	12	12
GC_00000315	0	1	1	NA	GC_00000315	GC_00000315	1	1	12	12
GC_00001677	0	1	1	NA	GC_00001677	GC_00001677	1	1	12	12
GC_00001909	0	1	1	NA	GC_00001909	GC_00001909	1	1	12	12
GC_00000127	0	1	1	NA	GC_00000127	GC_00000127	1	1	12	12
GC_00002594	0	1	1	NA	GC_00002594	GC_00002594	0.0833	0.0833	12	12
GC_00002276	0	1	1	NA	GC_00002276	GC_00002276	0.25	0.25	12	12
GC_00000556	0	1	1	NA	GC_00000556	GC_00000556	1	1	12	12
GC_00001844	0	1	1	NA	GC_00001844	GC_00001844	1	1	12	12
GC_00000959	0	1	1	NA	GC_00000959	GC_00000959	1	1	12	12
GC_00000655	0	1	1	NA	GC_00000655	GC_00000655	1	1	12	12
GC_00001453	0	1	1	NA	GC_00001453	GC_00001453	1	1	12	12
GC_00000646	0	1	1	NA	GC_00000646	GC_00000646	1	1	12	12
GC_00000955	0	1	1	NA	GC_00000955	GC_00000955	1	1	12	12
GC_00002266	0	1	1	NA	GC_00002266	GC_00002266	0.25	0.25	12	12
GC_00000902	0	1	1	NA	GC_00000902	GC_00000902	1	1	12	12
GC_00001348	0	1	1	NA	GC_00001348	GC_00001348	1	1	12	12
GC_00002633	0	1	1	NA	GC_00002633	GC_00002633	0.0833	0.0833	12	12
GC_00000508	0	1	1	NA	GC_00000508	GC_00000508	1	1	12	12
GC_00001390	0	1	1	NA	GC_00001390	GC_00001390	1	1	12	12
GC_00000692	0	1	1	NA	GC_00000692	GC_00000692	1	1	12	12
